treatment,wp,n_circles,seed,strategy,init,selection_scheme,repair,final_best,final_gap,total_evals,total_generations,evals_to_1e-02,evals_to_1e-03,evals_to_1e-05
B-repair_clip,WP3,10,19,SINGLE_VARIANCE,lhs,comma,clip,0.38989436,0.07449967,100200,477,,,
B-repair_clip,WP3,10,20,SINGLE_VARIANCE,lhs,comma,clip,0.35171965,0.16511575,100200,477,,,
B-repair_clip,WP3,10,21,SINGLE_VARIANCE,lhs,comma,clip,0.41573839,0.01315316,100200,477,12840,,
B-repair_clip,WP3,10,22,SINGLE_VARIANCE,lhs,comma,clip,0.40968055,0.02753277,100200,477,,,
B-repair_clip,WP3,10,23,SINGLE_VARIANCE,lhs,comma,clip,0.41147374,0.02327625,100200,477,21030,,
B-repair_clip,WP3,10,24,SINGLE_VARIANCE,lhs,comma,clip,0.38412444,0.08819583,100200,477,,,
B-repair_clip,WP3,15,0,SINGLE_VARIANCE,lhs,comma,clip,0.3216035,0.05710623,100200,477,,,
B-repair_clip,WP3,15,1,SINGLE_VARIANCE,lhs,comma,clip,0.28691701,0.15880189,100200,477,,,
B-repair_clip,WP3,15,2,SINGLE_VARIANCE,lhs,comma,clip,0.2971795,0.12871378,100200,477,,,
B-repair_clip,WP3,15,3,SINGLE_VARIANCE,lhs,comma,clip,0.2883218,0.15468327,100200,477,,,
B-repair_clip,WP3,15,4,SINGLE_VARIANCE,lhs,comma,clip,0.29073425,0.14761031,100200,477,,,
B-repair_clip,WP3,15,5,SINGLE_VARIANCE,lhs,comma,clip,0.29559128,0.13337023,100200,477,,,
B-repair_clip,WP3,15,6,SINGLE_VARIANCE,lhs,comma,clip,0.29189955,0.14419382,100200,477,,,
B-repair_clip,WP3,15,7,SINGLE_VARIANCE,lhs,comma,clip,0.28909105,0.15242793,100200,477,,,
B-repair_clip,WP3,15,8,SINGLE_VARIANCE,lhs,comma,clip,0.26093001,0.23499193,100200,477,,,
B-repair_clip,WP3,15,9,SINGLE_VARIANCE,lhs,comma,clip,0.26475437,0.22377946,100200,477,,,
B-repair_clip,WP3,15,10,SINGLE_VARIANCE,lhs,comma,clip,0.30356127,0.11000339,100200,477,,,
B-repair_clip,WP3,15,11,SINGLE_VARIANCE,lhs,comma,clip,0.30580262,0.10343208,100200,477,,,
B-repair_clip,WP3,15,12,SINGLE_VARIANCE,lhs,comma,clip,0.31395282,0.0795369,100200,477,,,
B-repair_clip,WP3,15,13,SINGLE_VARIANCE,lhs,comma,clip,0.30870372,0.09492649,100200,477,,,
B-repair_clip,WP3,15,14,SINGLE_VARIANCE,lhs,comma,clip,0.28808853,0.15536716,100200,477,,,
B-repair_clip,WP3,15,15,SINGLE_VARIANCE,lhs,comma,clip,0.27868937,0.1829241,100200,477,,,
B-repair_clip,WP3,15,16,SINGLE_VARIANCE,lhs,comma,clip,0.2909137,0.14708418,100200,477,,,
B-repair_clip,WP3,15,17,SINGLE_VARIANCE,lhs,comma,clip,0.28066975,0.17711792,100200,477,,,
B-repair_clip,WP3,15,18,SINGLE_VARIANCE,lhs,comma,clip,0.30174978,0.11531442,100200,477,,,
B-repair_clip,WP3,15,19,SINGLE_VARIANCE,lhs,comma,clip,0.26572143,0.22094419,100200,477,,,
B-repair_clip,WP3,15,20,SINGLE_VARIANCE,lhs,comma,clip,0.2847611,0.16512269,100200,477,,,
B-repair_clip,WP3,15,21,SINGLE_VARIANCE,lhs,comma,clip,0.28410701,0.16704039,100200,477,,,
B-repair_clip,WP3,15,22,SINGLE_VARIANCE,lhs,comma,clip,0.29960772,0.1215946,100200,477,,,
B-repair_clip,WP3,15,23,SINGLE_VARIANCE,lhs,comma,clip,0.28808367,0.15538142,100200,477,,,
B-repair_clip,WP3,15,24,SINGLE_VARIANCE,lhs,comma,clip,0.30943584,0.09278002,100200,477,,,
B-repair_clip,WP3,20,0,SINGLE_VARIANCE,lhs,comma,clip,0.23656593,0.1746116,100200,477,,,
B-repair_clip,WP3,20,1,SINGLE_VARIANCE,lhs,comma,clip,0.23579099,0.17731542,100200,477,,,
B-repair_clip,WP3,20,2,SINGLE_VARIANCE,lhs,comma,clip,0.2238441,0.21899861,100200,477,,,
B-repair_clip,WP3,20,3,SINGLE_VARIANCE,lhs,comma,clip,0.23696125,0.17323231,100200,477,,,
B-repair_clip,WP3,20,4,SINGLE_VARIANCE,lhs,comma,clip,0.24288318,0.15257045,100200,477,,,
B-repair_clip,WP3,20,5,SINGLE_VARIANCE,lhs,comma,clip,0.24913986,0.13074063,100200,477,,,
B-repair_clip,WP3,20,6,SINGLE_VARIANCE,lhs,comma,clip,0.22777639,0.2052787,100200,477,,,
B-repair_clip,WP3,20,7,SINGLE_VARIANCE,lhs,comma,clip,0.25527092,0.10934914,100200,477,,,
B-repair_clip,WP3,20,8,SINGLE_VARIANCE,lhs,comma,clip,0.22372198,0.21942469,100200,477,,,
B-repair_clip,WP3,20,9,SINGLE_VARIANCE,lhs,comma,clip,0.22878999,0.2017422,100200,477,,,
B-repair_clip,WP3,20,10,SINGLE_VARIANCE,lhs,comma,clip,0.22800163,0.2044928,100200,477,,,
B-repair_clip,WP3,20,11,SINGLE_VARIANCE,lhs,comma,clip,0.22869749,0.20206493,100200,477,,,
B-repair_clip,WP3,20,12,SINGLE_VARIANCE,lhs,comma,clip,0.25282453,0.11788468,100200,477,,,
B-repair_clip,WP3,20,13,SINGLE_VARIANCE,lhs,comma,clip,0.22533452,0.21379845,100200,477,,,
B-repair_clip,WP3,20,14,SINGLE_VARIANCE,lhs,comma,clip,0.22399551,0.21847032,100200,477,,,
B-repair_clip,WP3,20,15,SINGLE_VARIANCE,lhs,comma,clip,0.23632768,0.17544287,100200,477,,,
B-repair_clip,WP3,20,16,SINGLE_VARIANCE,lhs,comma,clip,0.23358692,0.18500551,100200,477,,,
B-repair_clip,WP3,20,17,SINGLE_VARIANCE,lhs,comma,clip,0.23449553,0.18183531,100200,477,,,
B-repair_clip,WP3,20,18,SINGLE_VARIANCE,lhs,comma,clip,0.23709784,0.17275576,100200,477,,,
B-repair_clip,WP3,20,19,SINGLE_VARIANCE,lhs,comma,clip,0.21620967,0.24563544,100200,477,,,
B-repair_clip,WP3,20,20,SINGLE_VARIANCE,lhs,comma,clip,0.24797583,0.134802,100200,477,,,
B-repair_clip,WP3,20,21,SINGLE_VARIANCE,lhs,comma,clip,0.24335816,0.15091324,100200,477,,,
B-repair_clip,WP3,20,22,SINGLE_VARIANCE,lhs,comma,clip,0.24691135,0.13851602,100200,477,,,
B-repair_clip,WP3,20,23,SINGLE_VARIANCE,lhs,comma,clip,0.24469691,0.1462423,100200,477,,,
B-repair_clip,WP3,20,24,SINGLE_VARIANCE,lhs,comma,clip,0.24447268,0.14702462,100200,477,,,
B-repair_reflect,WP3,7,0,SINGLE_VARIANCE,lhs,comma,reflect,0.51342971,0.04192712,100200,477,,,
B-repair_reflect,WP3,7,1,SINGLE_VARIANCE,lhs,comma,reflect,0.51785381,0.03367164,100200,477,,,
B-repair_reflect,WP3,7,2,SINGLE_VARIANCE,lhs,comma,reflect,0.50306588,0.06126628,100200,477,,,
B-repair_reflect,WP3,7,3,SINGLE_VARIANCE,lhs,comma,reflect,0.50387751,0.05975177,100200,477,,,
B-repair_reflect,WP3,7,4,SINGLE_VARIANCE,lhs,comma,reflect,0.51376854,0.04129485,100200,477,,,
B-repair_reflect,WP3,7,5,SINGLE_VARIANCE,lhs,comma,reflect,0.5193634,0.03085471,100200,477,,,
B-repair_reflect,WP3,7,6,SINGLE_VARIANCE,lhs,comma,reflect,0.50919559,0.04982809,100200,477,,,
B-repair_reflect,WP3,7,7,SINGLE_VARIANCE,lhs,comma,reflect,0.52683673,0.01690928,100200,477,13260,,
B-repair_reflect,WP3,7,8,SINGLE_VARIANCE,lhs,comma,reflect,0.50391494,0.05968192,100200,477,,,
B-repair_reflect,WP3,7,9,SINGLE_VARIANCE,lhs,comma,reflect,0.5093449,0.04954947,100200,477,,,
B-repair_reflect,WP3,7,10,SINGLE_VARIANCE,lhs,comma,reflect,0.51348791,0.04181851,100200,477,,,
B-repair_reflect,WP3,7,11,SINGLE_VARIANCE,lhs,comma,reflect,0.53022446,0.01058768,100200,477,9900,,
B-repair_reflect,WP3,7,12,SINGLE_VARIANCE,lhs,comma,reflect,0.51259403,0.04348652,100200,477,,,
B-repair_reflect,WP3,7,13,SINGLE_VARIANCE,lhs,comma,reflect,0.5236567,0.02284329,100200,477,,,
B-repair_reflect,WP3,7,14,SINGLE_VARIANCE,lhs,comma,reflect,0.50379852,0.05989917,100200,477,,,
B-repair_reflect,WP3,7,15,SINGLE_VARIANCE,lhs,comma,reflect,0.51734515,0.0346208,100200,477,,,
B-repair_reflect,WP3,7,16,SINGLE_VARIANCE,lhs,comma,reflect,0.50263644,0.06206763,100200,477,,,
B-repair_reflect,WP3,7,17,SINGLE_VARIANCE,lhs,comma,reflect,0.50450812,0.05857503,100200,477,,,
B-repair_reflect,WP3,7,18,SINGLE_VARIANCE,lhs,comma,reflect,0.51363536,0.04154337,100200,477,,,
B-repair_reflect,WP3,7,19,SINGLE_VARIANCE,lhs,comma,reflect,0.52397872,0.0222424,100200,477,,,
B-repair_reflect,WP3,7,20,SINGLE_VARIANCE,lhs,comma,reflect,0.52019482,0.02930324,100200,477,,,
B-repair_reflect,WP3,7,21,SINGLE_VARIANCE,lhs,comma,reflect,0.53435426,0.00288138,100200,477,8850,,
B-repair_reflect,WP3,7,22,SINGLE_VARIANCE,lhs,comma,reflect,0.51245384,0.04374811,100200,477,,,
B-repair_reflect,WP3,7,23,SINGLE_VARIANCE,lhs,comma,reflect,0.51580412,0.03749641,100200,477,,,
B-repair_reflect,WP3,7,24,SINGLE_VARIANCE,lhs,comma,reflect,0.50333475,0.06076457,100200,477,,,
B-repair_reflect,WP3,10,0,SINGLE_VARIANCE,lhs,comma,reflect,0.40097257,0.04820308,100200,477,,,
B-repair_reflect,WP3,10,1,SINGLE_VARIANCE,lhs,comma,reflect,0.37701875,0.10506277,100200,477,,,
B-repair_reflect,WP3,10,2,SINGLE_VARIANCE,lhs,comma,reflect,0.38905997,0.07648028,100200,477,,,
B-repair_reflect,WP3,10,3,SINGLE_VARIANCE,lhs,comma,reflect,0.37709893,0.10487244,100200,477,,,
B-repair_reflect,WP3,10,4,SINGLE_VARIANCE,lhs,comma,reflect,0.38111782,0.09533271,100200,477,,,
B-repair_reflect,WP3,10,5,SINGLE_VARIANCE,lhs,comma,reflect,0.38546325,0.08501788,100200,477,,,
B-repair_reflect,WP3,10,6,SINGLE_VARIANCE,lhs,comma,reflect,0.3994114,0.05190886,100200,477,,,
B-repair_reflect,WP3,10,7,SINGLE_VARIANCE,lhs,comma,reflect,0.40231595,0.04501427,100200,477,,,
B-repair_reflect,WP3,10,8,SINGLE_VARIANCE,lhs,comma,reflect,0.38794109,0.07913617,100200,477,,,
B-repair_reflect,WP3,10,9,SINGLE_VARIANCE,lhs,comma,reflect,0.39166928,0.07028649,100200,477,,,
B-repair_reflect,WP3,10,10,SINGLE_VARIANCE,lhs,comma,reflect,0.39562748,0.06089085,100200,477,,,
B-repair_reflect,WP3,10,11,SINGLE_VARIANCE,lhs,comma,reflect,0.38938723,0.07570345,100200,477,,,
B-repair_reflect,WP3,10,12,SINGLE_VARIANCE,lhs,comma,reflect,0.40114899,0.04778431,100200,477,,,
B-repair_reflect,WP3,10,13,SINGLE_VARIANCE,lhs,comma,reflect,0.37627337,0.10683208,100200,477,,,
B-repair_reflect,WP3,10,14,SINGLE_VARIANCE,lhs,comma,reflect,0.39285791,0.06746503,100200,477,,,
B-repair_reflect,WP3,10,15,SINGLE_VARIANCE,lhs,comma,reflect,0.39150659,0.07067268,100200,477,,,
B-repair_reflect,WP3,10,16,SINGLE_VARIANCE,lhs,comma,reflect,0.39327579,0.0664731,100200,477,,,
B-repair_reflect,WP3,10,17,SINGLE_VARIANCE,lhs,comma,reflect,0.36216356,0.14032483,100200,477,,,
B-repair_reflect,WP3,10,18,SINGLE_VARIANCE,lhs,comma,reflect,0.38151092,0.09439961,100200,477,,,
B-repair_reflect,WP3,10,19,SINGLE_VARIANCE,lhs,comma,reflect,0.37461303,0.11077326,100200,477,,,
B-repair_reflect,WP3,10,20,SINGLE_VARIANCE,lhs,comma,reflect,0.38535624,0.08527189,100200,477,,,
B-repair_reflect,WP3,10,21,SINGLE_VARIANCE,lhs,comma,reflect,0.37023647,0.121162,100200,477,,,
B-repair_reflect,WP3,10,22,SINGLE_VARIANCE,lhs,comma,reflect,0.3625003,0.13952551,100200,477,,,
B-repair_reflect,WP3,10,23,SINGLE_VARIANCE,lhs,comma,reflect,0.38465368,0.08693958,100200,477,,,
B-repair_reflect,WP3,10,24,SINGLE_VARIANCE,lhs,comma,reflect,0.38481275,0.08656198,100200,477,,,
B-repair_reflect,WP3,15,0,SINGLE_VARIANCE,lhs,comma,reflect,0.29227293,0.14309913,100200,477,,,
B-repair_reflect,WP3,15,1,SINGLE_VARIANCE,lhs,comma,reflect,0.26639634,0.21896545,100200,477,,,
B-repair_reflect,WP3,15,2,SINGLE_VARIANCE,lhs,comma,reflect,0.28350108,0.16881688,100200,477,,,
B-repair_reflect,WP3,15,3,SINGLE_VARIANCE,lhs,comma,reflect,0.28951139,0.15119555,100200,477,,,
B-repair_reflect,WP3,15,4,SINGLE_VARIANCE,lhs,comma,reflect,0.27850243,0.1834722,100200,477,,,
B-repair_reflect,WP3,15,5,SINGLE_VARIANCE,lhs,comma,reflect,0.27900845,0.18198862,100200,477,,,
B-repair_reflect,WP3,15,6,SINGLE_VARIANCE,lhs,comma,reflect,0.28602738,0.16141016,100200,477,,,
B-repair_reflect,WP3,15,7,SINGLE_VARIANCE,lhs,comma,reflect,0.29901934,0.12331966,100200,477,,,
B-repair_reflect,WP3,15,8,SINGLE_VARIANCE,lhs,comma,reflect,0.27657006,0.1891376,100200,477,,,
B-repair_reflect,WP3,15,9,SINGLE_VARIANCE,lhs,comma,reflect,0.28162339,0.17432199,100200,477,,,
B-repair_reflect,WP3,15,10,SINGLE_VARIANCE,lhs,comma,reflect,0.29510975,0.13478201,100200,477,,,
B-repair_reflect,WP3,15,11,SINGLE_VARIANCE,lhs,comma,reflect,0.2926862,0.14188748,100200,477,,,
B-repair_reflect,WP3,15,12,SINGLE_VARIANCE,lhs,comma,reflect,0.29730876,0.12833483,100200,477,,,
B-repair_reflect,WP3,15,13,SINGLE_VARIANCE,lhs,comma,reflect,0.29659437,0.1304293,100200,477,,,
B-repair_reflect,WP3,15,14,SINGLE_VARIANCE,lhs,comma,reflect,0.28258454,0.17150404,100200,477,,,
B-repair_reflect,WP3,15,15,SINGLE_VARIANCE,lhs,comma,reflect,0.27107636,0.20524431,100200,477,,,
B-repair_reflect,WP3,15,16,SINGLE_VARIANCE,lhs,comma,reflect,0.27243668,0.20125607,100200,477,,,
B-repair_reflect,WP3,15,17,SINGLE_VARIANCE,lhs,comma,reflect,0.28949779,0.15123542,100200,477,,,
B-repair_reflect,WP3,15,18,SINGLE_VARIANCE,lhs,comma,reflect,0.28381779,0.16788835,100200,477,,,
B-repair_reflect,WP3,15,19,SINGLE_VARIANCE,lhs,comma,reflect,0.28034786,0.17806165,100200,477,,,
B-repair_reflect,WP3,15,20,SINGLE_VARIANCE,lhs,comma,reflect,0.27664876,0.18890688,100200,477,,,
B-repair_reflect,WP3,15,21,SINGLE_VARIANCE,lhs,comma,reflect,0.26784095,0.21473008,100200,477,,,
B-repair_reflect,WP3,15,22,SINGLE_VARIANCE,lhs,comma,reflect,0.28421694,0.1667181,100200,477,,,
B-repair_reflect,WP3,15,23,SINGLE_VARIANCE,lhs,comma,reflect,0.2741213,0.19631701,100200,477,,,
B-repair_reflect,WP3,15,24,SINGLE_VARIANCE,lhs,comma,reflect,0.26048819,0.23628726,100200,477,,,
B-repair_reflect,WP3,20,0,SINGLE_VARIANCE,lhs,comma,reflect,0.23411743,0.18315453,100200,477,,,
B-repair_reflect,WP3,20,1,SINGLE_VARIANCE,lhs,comma,reflect,0.2175195,0.24106539,100200,477,,,
B-repair_reflect,WP3,20,2,SINGLE_VARIANCE,lhs,comma,reflect,0.23232512,0.18940797,100200,477,,,
B-repair_reflect,WP3,20,3,SINGLE_VARIANCE,lhs,comma,reflect,0.22732579,0.20685086,100200,477,,,
B-repair_reflect,WP3,20,4,SINGLE_VARIANCE,lhs,comma,reflect,0.1970589,0.31245329,100200,477,,,
B-repair_reflect,WP3,20,5,SINGLE_VARIANCE,lhs,comma,reflect,0.22475794,0.21581018,100200,477,,,
B-repair_reflect,WP3,20,6,SINGLE_VARIANCE,lhs,comma,reflect,0.25156693,0.12227248,100200,477,,,
B-repair_reflect,WP3,20,7,SINGLE_VARIANCE,lhs,comma,reflect,0.2193378,0.23472126,100200,477,,,
B-repair_reflect,WP3,20,8,SINGLE_VARIANCE,lhs,comma,reflect,0.22831444,0.20340141,100200,477,,,
B-repair_reflect,WP3,20,9,SINGLE_VARIANCE,lhs,comma,reflect,0.22860761,0.20237853,100200,477,,,
B-repair_reflect,WP3,20,10,SINGLE_VARIANCE,lhs,comma,reflect,0.22109724,0.22858253,100200,477,,,
B-repair_reflect,WP3,20,11,SINGLE_VARIANCE,lhs,comma,reflect,0.20839772,0.27289167,100200,477,,,
B-repair_reflect,WP3,20,12,SINGLE_VARIANCE,lhs,comma,reflect,0.23675187,0.17396287,100200,477,,,
B-repair_reflect,WP3,20,13,SINGLE_VARIANCE,lhs,comma,reflect,0.22992991,0.19776496,100200,477,,,
B-repair_reflect,WP3,20,14,SINGLE_VARIANCE,lhs,comma,reflect,0.23949086,0.1644064,100200,477,,,
B-repair_reflect,WP3,20,15,SINGLE_VARIANCE,lhs,comma,reflect,0.0802504,0.720003,100200,477,,,
B-repair_reflect,WP3,20,16,SINGLE_VARIANCE,lhs,comma,reflect,0.21761578,0.24072948,100200,477,,,
B-repair_reflect,WP3,20,17,SINGLE_VARIANCE,lhs,comma,reflect,0.20607276,0.28100355,100200,477,,,
B-repair_reflect,WP3,20,18,SINGLE_VARIANCE,lhs,comma,reflect,0.21911187,0.23550956,100200,477,,,
B-repair_reflect,WP3,20,19,SINGLE_VARIANCE,lhs,comma,reflect,0.22666576,0.20915372,100200,477,,,
B-repair_reflect,WP3,20,20,SINGLE_VARIANCE,lhs,comma,reflect,0.22691372,0.20828857,100200,477,,,
B-repair_reflect,WP3,20,21,SINGLE_VARIANCE,lhs,comma,reflect,0.22146195,0.22731003,100200,477,,,
B-repair_reflect,WP3,20,22,SINGLE_VARIANCE,lhs,comma,reflect,0.22170719,0.22645436,100200,477,,,
B-repair_reflect,WP3,20,23,SINGLE_VARIANCE,lhs,comma,reflect,0.22067995,0.23003845,100200,477,,,
B-repair_reflect,WP3,20,24,SINGLE_VARIANCE,lhs,comma,reflect,0.11322324,0.60495939,100200,477,,,
