variant,n_circles,seed,evaluations,best_fitness
baseline,15,12,54210,0.17521768
baseline,15,12,54420,0.17521768
baseline,15,12,54630,0.17521768
baseline,15,12,54840,0.17521768
baseline,15,12,55050,0.17521768
baseline,15,12,55260,0.17521768
baseline,15,12,55470,0.17521768
baseline,15,12,55680,0.17521768
baseline,15,12,55890,0.17521768
baseline,15,12,56100,0.17521768
baseline,15,12,56310,0.17521768
baseline,15,12,56520,0.17521768
baseline,15,12,56730,0.17521768
baseline,15,12,56940,0.17521768
baseline,15,12,57150,0.17521768
baseline,15,12,57360,0.17521768
baseline,15,12,57570,0.17521768
baseline,15,12,57780,0.18148872
baseline,15,12,57990,0.18148872
baseline,15,12,58200,0.18148872
baseline,15,12,58410,0.18148872
baseline,15,12,58620,0.18148872
baseline,15,12,58830,0.18148872
baseline,15,12,59040,0.18148872
baseline,15,12,59250,0.18148872
baseline,15,12,59460,0.18148872
baseline,15,12,59670,0.18148872
baseline,15,12,59880,0.18148872
baseline,15,12,60090,0.18148872
baseline,15,12,60300,0.18148872
baseline,15,12,60510,0.18148872
baseline,15,12,60720,0.18148872
baseline,15,12,60930,0.18148872
baseline,15,12,61140,0.18148872
baseline,15,12,61350,0.18148872
baseline,15,12,61560,0.18148872
baseline,15,12,61770,0.18148872
baseline,15,12,61980,0.18148872
baseline,15,12,62190,0.18148872
baseline,15,12,62400,0.18148872
baseline,15,12,62610,0.18148872
baseline,15,12,62820,0.18148872
baseline,15,12,63030,0.18148872
baseline,15,12,63240,0.18148872
baseline,15,12,63450,0.18148872
baseline,15,12,63660,0.18148872
baseline,15,12,63870,0.18148872
baseline,15,12,64080,0.18148872
baseline,15,12,64290,0.18148872
baseline,15,12,64500,0.18148872
baseline,15,12,64710,0.18148872
baseline,15,12,64920,0.18148872
baseline,15,12,65130,0.18148872
baseline,15,12,65340,0.18148872
baseline,15,12,65550,0.18148872
baseline,15,12,65760,0.18148872
baseline,15,12,65970,0.18148872
baseline,15,12,66180,0.18148872
baseline,15,12,66390,0.18148872
baseline,15,12,66600,0.18148872
baseline,15,12,66810,0.18148872
baseline,15,12,67020,0.18148872
baseline,15,12,67230,0.18148872
baseline,15,12,67440,0.18148872
baseline,15,12,67650,0.18148872
baseline,15,12,67860,0.18148872
baseline,15,12,68070,0.18148872
baseline,15,12,68280,0.18148872
baseline,15,12,68490,0.18148872
baseline,15,12,68700,0.18148872
baseline,15,12,68910,0.18148872
baseline,15,12,69120,0.18148872
baseline,15,12,69330,0.18148872
baseline,15,12,69540,0.18148872
baseline,15,12,69750,0.18148872
baseline,15,12,69960,0.18148872
baseline,15,12,70170,0.18148872
baseline,15,12,70380,0.18148872
baseline,15,12,70590,0.18148872
baseline,15,12,70800,0.18148872
baseline,15,12,71010,0.18148872
baseline,15,12,71220,0.18148872
baseline,15,12,71430,0.18148872
baseline,15,12,71640,0.18148872
baseline,15,12,71850,0.18148872
baseline,15,12,72060,0.18148872
baseline,15,12,72270,0.18148872
baseline,15,12,72480,0.18148872
baseline,15,12,72690,0.18148872
baseline,15,12,72900,0.18148872
baseline,15,12,73110,0.18148872
baseline,15,12,73320,0.18148872
baseline,15,12,73530,0.18148872
baseline,15,12,73740,0.18148872
baseline,15,12,73950,0.18148872
baseline,15,12,74160,0.18148872
baseline,15,12,74370,0.18148872
baseline,15,12,74580,0.18148872
baseline,15,12,74790,0.18148872
baseline,15,12,75000,0.18148872
baseline,15,12,75210,0.18148872
baseline,15,12,75420,0.18148872
baseline,15,12,75630,0.18148872
baseline,15,12,75840,0.18148872
baseline,15,12,76050,0.18148872
baseline,15,12,76260,0.18148872
baseline,15,12,76470,0.18148872
baseline,15,12,76680,0.18148872
baseline,15,12,76890,0.18148872
baseline,15,12,77100,0.18148872
baseline,15,12,77310,0.18148872
baseline,15,12,77520,0.18148872
baseline,15,12,77730,0.18148872
baseline,15,12,77940,0.18148872
baseline,15,12,78150,0.18148872
baseline,15,12,78360,0.18148872
baseline,15,12,78570,0.18148872
baseline,15,12,78780,0.18148872
baseline,15,12,78990,0.18148872
baseline,15,12,79200,0.18148872
baseline,15,12,79410,0.18148872
baseline,15,12,79620,0.18148872
baseline,15,12,79830,0.18148872
baseline,15,12,80040,0.18148872
baseline,15,12,80250,0.18148872
baseline,15,12,80460,0.18148872
baseline,15,12,80670,0.18148872
baseline,15,12,80880,0.18148872
baseline,15,12,81090,0.18148872
baseline,15,12,81300,0.18148872
baseline,15,12,81510,0.18148872
baseline,15,12,81720,0.18148872
baseline,15,12,81930,0.18148872
baseline,15,12,82140,0.18148872
baseline,15,12,82350,0.18148872
baseline,15,12,82560,0.18148872
baseline,15,12,82770,0.18148872
baseline,15,12,82980,0.18148872
baseline,15,12,83190,0.18148872
baseline,15,12,83400,0.18148872
baseline,15,12,83610,0.18148872
baseline,15,12,83820,0.18148872
baseline,15,12,84030,0.18148872
baseline,15,12,84240,0.18148872
baseline,15,12,84450,0.18148872
baseline,15,12,84660,0.18148872
baseline,15,12,84870,0.18148872
baseline,15,12,85080,0.18148872
baseline,15,12,85290,0.18148872
baseline,15,12,85500,0.18148872
baseline,15,12,85710,0.18148872
baseline,15,12,85920,0.18148872
baseline,15,12,86130,0.18148872
baseline,15,12,86340,0.18148872
baseline,15,12,86550,0.18148872
baseline,15,12,86760,0.18148872
baseline,15,12,86970,0.18148872
baseline,15,12,87180,0.18148872
baseline,15,12,87390,0.18148872
baseline,15,12,87600,0.18148872
baseline,15,12,87810,0.18148872
baseline,15,12,88020,0.18148872
baseline,15,12,88230,0.18148872
baseline,15,12,88440,0.18148872
baseline,15,12,88650,0.18148872
baseline,15,12,88860,0.18148872
baseline,15,12,89070,0.18148872
baseline,15,12,89280,0.18148872
baseline,15,12,89490,0.18148872
baseline,15,12,89700,0.18148872
baseline,15,12,89910,0.18148872
baseline,15,12,90120,0.18148872
baseline,15,12,90330,0.18148872
baseline,15,12,90540,0.18148872
baseline,15,12,90750,0.18148872
baseline,15,12,90960,0.18148872
baseline,15,12,91170,0.18148872
baseline,15,12,91380,0.18148872
baseline,15,12,91590,0.18148872
baseline,15,12,91800,0.18148872
baseline,15,12,92010,0.18148872
baseline,15,12,92220,0.18148872
baseline,15,12,92430,0.18148872
baseline,15,12,92640,0.18148872
baseline,15,12,92850,0.18148872
baseline,15,12,93060,0.18148872
baseline,15,12,93270,0.18148872
baseline,15,12,93480,0.18148872
baseline,15,12,93690,0.18148872
baseline,15,12,93900,0.18148872
baseline,15,12,94110,0.18148872
baseline,15,12,94320,0.18148872
baseline,15,12,94530,0.18148872
baseline,15,12,94740,0.18148872
baseline,15,12,94950,0.18148872
baseline,15,12,95160,0.18148872
baseline,15,12,95370,0.18148872
baseline,15,12,95580,0.18148872
baseline,15,12,95790,0.18148872
baseline,15,12,96000,0.18148872
baseline,15,12,96210,0.18148872
baseline,15,12,96420,0.18148872
baseline,15,12,96630,0.18148872
baseline,15,12,96840,0.18148872
baseline,15,12,97050,0.18148872
baseline,15,12,97260,0.18148872
baseline,15,12,97470,0.18148872
baseline,15,12,97680,0.18148872
baseline,15,12,97890,0.18148872
baseline,15,12,98100,0.18148872
baseline,15,12,98310,0.18148872
baseline,15,12,98520,0.18148872
baseline,15,12,98730,0.18148872
baseline,15,12,98940,0.18148872
baseline,15,12,99150,0.18148872
baseline,15,12,99360,0.18148872
baseline,15,12,99570,0.18148872
baseline,15,12,99780,0.18148872
baseline,15,12,99990,0.18148872
baseline,15,12,100200,0.18148872
baseline,15,13,240,0.11469274
baseline,15,13,450,0.11807398
baseline,15,13,660,0.12295948
baseline,15,13,870,0.13198900
baseline,15,13,1080,0.13198900
baseline,15,13,1290,0.14358109
baseline,15,13,1500,0.14358109
baseline,15,13,1710,0.14358109
baseline,15,13,1920,0.14358109
baseline,15,13,2130,0.14358109
baseline,15,13,2340,0.14427513
baseline,15,13,2550,0.14427513
baseline,15,13,2760,0.14427513
baseline,15,13,2970,0.14427513
baseline,15,13,3180,0.14427513
baseline,15,13,3390,0.14427513
baseline,15,13,3600,0.14427513
baseline,15,13,3810,0.14427513
baseline,15,13,4020,0.14427513
baseline,15,13,4230,0.14427513
baseline,15,13,4440,0.14427513
baseline,15,13,4650,0.14427513
baseline,15,13,4860,0.14427513
baseline,15,13,5070,0.14427513
baseline,15,13,5280,0.14596347
baseline,15,13,5490,0.14596347
baseline,15,13,5700,0.14596347
baseline,15,13,5910,0.14596347
baseline,15,13,6120,0.14596347
baseline,15,13,6330,0.14596347
baseline,15,13,6540,0.14596347
baseline,15,13,6750,0.14596347
baseline,15,13,6960,0.14596347
baseline,15,13,7170,0.14596347
baseline,15,13,7380,0.14596347
baseline,15,13,7590,0.14596347
baseline,15,13,7800,0.14596347
baseline,15,13,8010,0.14596347
baseline,15,13,8220,0.14596347
baseline,15,13,8430,0.14596347
baseline,15,13,8640,0.14596347
baseline,15,13,8850,0.14596347
baseline,15,13,9060,0.14596347
baseline,15,13,9270,0.14596347
baseline,15,13,9480,0.14596347
baseline,15,13,9690,0.14596347
baseline,15,13,9900,0.14814250
baseline,15,13,10110,0.14814250
baseline,15,13,10320,0.14814250
baseline,15,13,10530,0.14814250
baseline,15,13,10740,0.14814250
baseline,15,13,10950,0.14814250
baseline,15,13,11160,0.14814250
baseline,15,13,11370,0.14814250
baseline,15,13,11580,0.14814250
baseline,15,13,11790,0.14814250
baseline,15,13,12000,0.14814250
baseline,15,13,12210,0.14814250
baseline,15,13,12420,0.14814250
baseline,15,13,12630,0.14814250
baseline,15,13,12840,0.15250603
baseline,15,13,13050,0.15250603
baseline,15,13,13260,0.15250603
baseline,15,13,13470,0.15250603
baseline,15,13,13680,0.15250603
baseline,15,13,13890,0.15250603
baseline,15,13,14100,0.15250603
baseline,15,13,14310,0.17117150
baseline,15,13,14520,0.17117150
baseline,15,13,14730,0.17117150
baseline,15,13,14940,0.17117150
baseline,15,13,15150,0.17117150
baseline,15,13,15360,0.17117150
baseline,15,13,15570,0.17117150
baseline,15,13,15780,0.17117150
baseline,15,13,15990,0.17117150
baseline,15,13,16200,0.17117150
baseline,15,13,16410,0.17117150
baseline,15,13,16620,0.17117150
baseline,15,13,16830,0.17117150
baseline,15,13,17040,0.17117150
baseline,15,13,17250,0.17117150
baseline,15,13,17460,0.17117150
baseline,15,13,17670,0.17117150
baseline,15,13,17880,0.17117150
baseline,15,13,18090,0.17117150
baseline,15,13,18300,0.17117150
baseline,15,13,18510,0.17117150
baseline,15,13,18720,0.17117150
baseline,15,13,18930,0.17117150
baseline,15,13,19140,0.17117150
baseline,15,13,19350,0.17117150
baseline,15,13,19560,0.17117150
baseline,15,13,19770,0.17117150
baseline,15,13,19980,0.17117150
baseline,15,13,20190,0.17117150
baseline,15,13,20400,0.17117150
baseline,15,13,20610,0.17117150
baseline,15,13,20820,0.17117150
baseline,15,13,21030,0.17117150
baseline,15,13,21240,0.17117150
baseline,15,13,21450,0.17117150
baseline,15,13,21660,0.17117150
baseline,15,13,21870,0.17117150
baseline,15,13,22080,0.17117150
baseline,15,13,22290,0.17117150
baseline,15,13,22500,0.17117150
baseline,15,13,22710,0.17117150
baseline,15,13,22920,0.17117150
baseline,15,13,23130,0.17117150
baseline,15,13,23340,0.17117150
baseline,15,13,23550,0.17117150
baseline,15,13,23760,0.17117150
baseline,15,13,23970,0.17117150
baseline,15,13,24180,0.17117150
baseline,15,13,24390,0.17117150
baseline,15,13,24600,0.17117150
baseline,15,13,24810,0.17117150
baseline,15,13,25020,0.17117150
baseline,15,13,25230,0.17117150
baseline,15,13,25440,0.17117150
baseline,15,13,25650,0.17117150
baseline,15,13,25860,0.17117150
baseline,15,13,26070,0.17117150
baseline,15,13,26280,0.17117150
baseline,15,13,26490,0.17117150
baseline,15,13,26700,0.17117150
baseline,15,13,26910,0.17117150
baseline,15,13,27120,0.17117150
baseline,15,13,27330,0.17117150
baseline,15,13,27540,0.17117150
baseline,15,13,27750,0.17117150
baseline,15,13,27960,0.17117150
baseline,15,13,28170,0.17117150
baseline,15,13,28380,0.17117150
baseline,15,13,28590,0.17117150
baseline,15,13,28800,0.17117150
baseline,15,13,29010,0.17117150
baseline,15,13,29220,0.17117150
baseline,15,13,29430,0.17117150
baseline,15,13,29640,0.17117150
baseline,15,13,29850,0.17117150
baseline,15,13,30060,0.17117150
baseline,15,13,30270,0.17117150
baseline,15,13,30480,0.17117150
baseline,15,13,30690,0.17117150
baseline,15,13,30900,0.17117150
baseline,15,13,31110,0.17117150
baseline,15,13,31320,0.17117150
baseline,15,13,31530,0.17117150
baseline,15,13,31740,0.17117150
baseline,15,13,31950,0.17117150
baseline,15,13,32160,0.17117150
baseline,15,13,32370,0.17117150
baseline,15,13,32580,0.17117150
baseline,15,13,32790,0.17117150
baseline,15,13,33000,0.17117150
baseline,15,13,33210,0.17117150
baseline,15,13,33420,0.17117150
baseline,15,13,33630,0.17117150
baseline,15,13,33840,0.17117150
baseline,15,13,34050,0.17117150
baseline,15,13,34260,0.17117150
baseline,15,13,34470,0.17117150
baseline,15,13,34680,0.17117150
baseline,15,13,34890,0.17117150
baseline,15,13,35100,0.17117150
baseline,15,13,35310,0.17117150
baseline,15,13,35520,0.17117150
baseline,15,13,35730,0.17117150
baseline,15,13,35940,0.17117150
baseline,15,13,36150,0.17117150
baseline,15,13,36360,0.17117150
baseline,15,13,36570,0.17117150
baseline,15,13,36780,0.17117150
baseline,15,13,36990,0.17117150
baseline,15,13,37200,0.17117150
baseline,15,13,37410,0.17117150
baseline,15,13,37620,0.17117150
baseline,15,13,37830,0.17117150
baseline,15,13,38040,0.17117150
baseline,15,13,38250,0.17117150
baseline,15,13,38460,0.17117150
baseline,15,13,38670,0.17117150
baseline,15,13,38880,0.17117150
baseline,15,13,39090,0.17123736
baseline,15,13,39300,0.17123736
baseline,15,13,39510,0.17123736
baseline,15,13,39720,0.17123736
baseline,15,13,39930,0.17123736
baseline,15,13,40140,0.17123736
baseline,15,13,40350,0.17123736
baseline,15,13,40560,0.17123736
baseline,15,13,40770,0.17123736
baseline,15,13,40980,0.17123736
baseline,15,13,41190,0.17123736
baseline,15,13,41400,0.17123736
baseline,15,13,41610,0.17123736
baseline,15,13,41820,0.17123736
baseline,15,13,42030,0.17123736
baseline,15,13,42240,0.17123736
baseline,15,13,42450,0.17123736
baseline,15,13,42660,0.17123736
baseline,15,13,42870,0.17123736
baseline,15,13,43080,0.17123736
baseline,15,13,43290,0.17123736
baseline,15,13,43500,0.17123736
baseline,15,13,43710,0.17123736
baseline,15,13,43920,0.17123736
baseline,15,13,44130,0.17123736
baseline,15,13,44340,0.17123736
baseline,15,13,44550,0.17123736
baseline,15,13,44760,0.17123736
baseline,15,13,44970,0.17123736
baseline,15,13,45180,0.17123736
baseline,15,13,45390,0.17123736
baseline,15,13,45600,0.17123736
baseline,15,13,45810,0.17123736
baseline,15,13,46020,0.17123736
baseline,15,13,46230,0.17123736
baseline,15,13,46440,0.17157874
baseline,15,13,46650,0.17157874
baseline,15,13,46860,0.17157874
baseline,15,13,47070,0.17157874
baseline,15,13,47280,0.17157874
baseline,15,13,47490,0.17157874
baseline,15,13,47700,0.17157874
baseline,15,13,47910,0.17157874
baseline,15,13,48120,0.17157874
baseline,15,13,48330,0.17157874
baseline,15,13,48540,0.17157874
baseline,15,13,48750,0.17157874
baseline,15,13,48960,0.17157874
baseline,15,13,49170,0.17157874
baseline,15,13,49380,0.17157874
baseline,15,13,49590,0.17157874
baseline,15,13,49800,0.17157874
baseline,15,13,50010,0.17157874
baseline,15,13,50220,0.17157874
baseline,15,13,50430,0.17157874
baseline,15,13,50640,0.17157874
baseline,15,13,50850,0.17157874
baseline,15,13,51060,0.17157874
baseline,15,13,51270,0.17157874
baseline,15,13,51480,0.17157874
baseline,15,13,51690,0.17157874
baseline,15,13,51900,0.17157874
baseline,15,13,52110,0.17157874
baseline,15,13,52320,0.17157874
baseline,15,13,52530,0.17157874
baseline,15,13,52740,0.17157874
baseline,15,13,52950,0.17157874
baseline,15,13,53160,0.17157874
baseline,15,13,53370,0.17157874
baseline,15,13,53580,0.17157874
baseline,15,13,53790,0.17157874
baseline,15,13,54000,0.17157874
baseline,15,13,54210,0.17157874
baseline,15,13,54420,0.17157874
baseline,15,13,54630,0.17157874
baseline,15,13,54840,0.17157874
baseline,15,13,55050,0.17157874
baseline,15,13,55260,0.17157874
baseline,15,13,55470,0.17157874
baseline,15,13,55680,0.17157874
baseline,15,13,55890,0.17157874
baseline,15,13,56100,0.17157874
baseline,15,13,56310,0.17157874
baseline,15,13,56520,0.17157874
baseline,15,13,56730,0.17157874
baseline,15,13,56940,0.17157874
baseline,15,13,57150,0.17157874
baseline,15,13,57360,0.17157874
baseline,15,13,57570,0.17157874
baseline,15,13,57780,0.17157874
baseline,15,13,57990,0.17157874
baseline,15,13,58200,0.17157874
baseline,15,13,58410,0.17157874
baseline,15,13,58620,0.17157874
baseline,15,13,58830,0.17157874
baseline,15,13,59040,0.17157874
baseline,15,13,59250,0.17157874
baseline,15,13,59460,0.17157874
baseline,15,13,59670,0.17157874
baseline,15,13,59880,0.17157874
baseline,15,13,60090,0.17157874
baseline,15,13,60300,0.17157874
baseline,15,13,60510,0.17157874
baseline,15,13,60720,0.17157874
baseline,15,13,60930,0.17157874
baseline,15,13,61140,0.17157874
baseline,15,13,61350,0.17157874
baseline,15,13,61560,0.17157874
baseline,15,13,61770,0.17157874
baseline,15,13,61980,0.17157874
baseline,15,13,62190,0.17157874
baseline,15,13,62400,0.17157874
baseline,15,13,62610,0.17157874
baseline,15,13,62820,0.17157874
baseline,15,13,63030,0.17157874
baseline,15,13,63240,0.17157874
baseline,15,13,63450,0.17157874
baseline,15,13,63660,0.17157874
baseline,15,13,63870,0.17157874
baseline,15,13,64080,0.17157874
baseline,15,13,64290,0.17157874
baseline,15,13,64500,0.17157874
baseline,15,13,64710,0.17157874
baseline,15,13,64920,0.17157874
baseline,15,13,65130,0.17157874
baseline,15,13,65340,0.17157874
baseline,15,13,65550,0.17157874
baseline,15,13,65760,0.17157874
baseline,15,13,65970,0.17157874
baseline,15,13,66180,0.17157874
baseline,15,13,66390,0.17157874
baseline,15,13,66600,0.17157874
baseline,15,13,66810,0.17157874
baseline,15,13,67020,0.17157874
baseline,15,13,67230,0.17157874
baseline,15,13,67440,0.17157874
baseline,15,13,67650,0.17157874
baseline,15,13,67860,0.17157874
baseline,15,13,68070,0.17157874
baseline,15,13,68280,0.17157874
baseline,15,13,68490,0.17157874
baseline,15,13,68700,0.17157874
baseline,15,13,68910,0.17157874
baseline,15,13,69120,0.17157874
baseline,15,13,69330,0.17157874
baseline,15,13,69540,0.17157874
baseline,15,13,69750,0.17157874
baseline,15,13,69960,0.17157874
baseline,15,13,70170,0.17157874
baseline,15,13,70380,0.17157874
baseline,15,13,70590,0.17157874
baseline,15,13,70800,0.17157874
baseline,15,13,71010,0.17157874
baseline,15,13,71220,0.17157874
baseline,15,13,71430,0.17157874
baseline,15,13,71640,0.17157874
baseline,15,13,71850,0.17157874
baseline,15,13,72060,0.17157874
baseline,15,13,72270,0.17157874
baseline,15,13,72480,0.17157874
baseline,15,13,72690,0.17157874
baseline,15,13,72900,0.17157874
baseline,15,13,73110,0.17157874
baseline,15,13,73320,0.17157874
baseline,15,13,73530,0.17157874
baseline,15,13,73740,0.17157874
baseline,15,13,73950,0.17157874
baseline,15,13,74160,0.17157874
baseline,15,13,74370,0.17157874
baseline,15,13,74580,0.17157874
baseline,15,13,74790,0.17157874
baseline,15,13,75000,0.17157874
baseline,15,13,75210,0.17157874
baseline,15,13,75420,0.17157874
baseline,15,13,75630,0.17157874
baseline,15,13,75840,0.17157874
baseline,15,13,76050,0.17157874
baseline,15,13,76260,0.17157874
baseline,15,13,76470,0.17157874
baseline,15,13,76680,0.17157874
baseline,15,13,76890,0.17157874
baseline,15,13,77100,0.17157874
baseline,15,13,77310,0.17157874
baseline,15,13,77520,0.17157874
baseline,15,13,77730,0.17157874
baseline,15,13,77940,0.17157874
baseline,15,13,78150,0.17157874
baseline,15,13,78360,0.17157874
baseline,15,13,78570,0.17157874
baseline,15,13,78780,0.17157874
baseline,15,13,78990,0.17157874
baseline,15,13,79200,0.17157874
baseline,15,13,79410,0.17157874
baseline,15,13,79620,0.17157874
baseline,15,13,79830,0.17157874
baseline,15,13,80040,0.17157874
baseline,15,13,80250,0.17157874
baseline,15,13,80460,0.17157874
baseline,15,13,80670,0.17157874
baseline,15,13,80880,0.17157874
baseline,15,13,81090,0.17157874
baseline,15,13,81300,0.17157874
baseline,15,13,81510,0.17157874
baseline,15,13,81720,0.17157874
baseline,15,13,81930,0.17157874
baseline,15,13,82140,0.17157874
baseline,15,13,82350,0.17157874
baseline,15,13,82560,0.17157874
baseline,15,13,82770,0.17157874
baseline,15,13,82980,0.17157874
baseline,15,13,83190,0.17157874
baseline,15,13,83400,0.17157874
baseline,15,13,83610,0.17157874
baseline,15,13,83820,0.17157874
baseline,15,13,84030,0.17157874
baseline,15,13,84240,0.17157874
baseline,15,13,84450,0.17157874
baseline,15,13,84660,0.17157874
baseline,15,13,84870,0.17157874
baseline,15,13,85080,0.17157874
baseline,15,13,85290,0.17157874
baseline,15,13,85500,0.17157874
baseline,15,13,85710,0.17157874
baseline,15,13,85920,0.17157874
baseline,15,13,86130,0.17157874
baseline,15,13,86340,0.17157874
baseline,15,13,86550,0.17157874
baseline,15,13,86760,0.17157874
baseline,15,13,86970,0.17157874
baseline,15,13,87180,0.17157874
baseline,15,13,87390,0.17157874
baseline,15,13,87600,0.17157874
baseline,15,13,87810,0.17157874
baseline,15,13,88020,0.17157874
baseline,15,13,88230,0.17157874
baseline,15,13,88440,0.17157874
baseline,15,13,88650,0.17157874
baseline,15,13,88860,0.17157874
baseline,15,13,89070,0.17157874
baseline,15,13,89280,0.17157874
baseline,15,13,89490,0.17157874
baseline,15,13,89700,0.17157874
baseline,15,13,89910,0.17157874
baseline,15,13,90120,0.17157874
baseline,15,13,90330,0.17157874
baseline,15,13,90540,0.17157874
baseline,15,13,90750,0.17157874
baseline,15,13,90960,0.17157874
baseline,15,13,91170,0.17157874
baseline,15,13,91380,0.17157874
baseline,15,13,91590,0.17157874
baseline,15,13,91800,0.17157874
baseline,15,13,92010,0.17157874
baseline,15,13,92220,0.17157874
baseline,15,13,92430,0.17157874
baseline,15,13,92640,0.17157874
baseline,15,13,92850,0.17157874
baseline,15,13,93060,0.17157874
baseline,15,13,93270,0.17157874
baseline,15,13,93480,0.17157874
baseline,15,13,93690,0.17157874
baseline,15,13,93900,0.17157874
baseline,15,13,94110,0.17157874
baseline,15,13,94320,0.17157874
baseline,15,13,94530,0.17157874
baseline,15,13,94740,0.17157874
baseline,15,13,94950,0.17157874
baseline,15,13,95160,0.17157874
baseline,15,13,95370,0.17157874
baseline,15,13,95580,0.17157874
baseline,15,13,95790,0.17157874
baseline,15,13,96000,0.17157874
baseline,15,13,96210,0.17157874
baseline,15,13,96420,0.17157874
baseline,15,13,96630,0.17157874
baseline,15,13,96840,0.17157874
baseline,15,13,97050,0.17157874
baseline,15,13,97260,0.17157874
baseline,15,13,97470,0.17157874
baseline,15,13,97680,0.17157874
baseline,15,13,97890,0.17157874
baseline,15,13,98100,0.17157874
baseline,15,13,98310,0.17157874
baseline,15,13,98520,0.17157874
baseline,15,13,98730,0.17157874
baseline,15,13,98940,0.17157874
baseline,15,13,99150,0.17157874
baseline,15,13,99360,0.17157874
baseline,15,13,99570,0.17157874
baseline,15,13,99780,0.17157874
baseline,15,13,99990,0.17157874
baseline,15,13,100200,0.17157874
baseline,15,14,240,0.13418391
baseline,15,14,450,0.13418391
baseline,15,14,660,0.14193092
baseline,15,14,870,0.14193092
baseline,15,14,1080,0.14193092
baseline,15,14,1290,0.15373168
baseline,15,14,1500,0.15373168
baseline,15,14,1710,0.15373168
baseline,15,14,1920,0.15373168
baseline,15,14,2130,0.15373168
baseline,15,14,2340,0.15373168
baseline,15,14,2550,0.15373168
baseline,15,14,2760,0.15373168
baseline,15,14,2970,0.15373168
baseline,15,14,3180,0.15373168
baseline,15,14,3390,0.15373168
baseline,15,14,3600,0.15373168
baseline,15,14,3810,0.15373168
baseline,15,14,4020,0.15373168
baseline,15,14,4230,0.15373168
baseline,15,14,4440,0.15373168
baseline,15,14,4650,0.15373168
baseline,15,14,4860,0.15373168
baseline,15,14,5070,0.16814030
baseline,15,14,5280,0.16814030
baseline,15,14,5490,0.16814030
baseline,15,14,5700,0.16814030
baseline,15,14,5910,0.16814030
baseline,15,14,6120,0.16814030
baseline,15,14,6330,0.16814030
baseline,15,14,6540,0.16814030
baseline,15,14,6750,0.16814030
baseline,15,14,6960,0.16814030
baseline,15,14,7170,0.16814030
baseline,15,14,7380,0.16814030
baseline,15,14,7590,0.16814030
baseline,15,14,7800,0.16814030
baseline,15,14,8010,0.16814030
baseline,15,14,8220,0.16814030
baseline,15,14,8430,0.16814030
baseline,15,14,8640,0.16814030
baseline,15,14,8850,0.16814030
baseline,15,14,9060,0.16814030
baseline,15,14,9270,0.16814030
baseline,15,14,9480,0.16814030
baseline,15,14,9690,0.16814030
baseline,15,14,9900,0.16814030
baseline,15,14,10110,0.16814030
baseline,15,14,10320,0.16814030
baseline,15,14,10530,0.16814030
baseline,15,14,10740,0.16814030
baseline,15,14,10950,0.16814030
baseline,15,14,11160,0.16814030
baseline,15,14,11370,0.16814030
baseline,15,14,11580,0.16814030
baseline,15,14,11790,0.16814030
baseline,15,14,12000,0.16814030
baseline,15,14,12210,0.16814030
baseline,15,14,12420,0.16814030
baseline,15,14,12630,0.16814030
baseline,15,14,12840,0.16814030
baseline,15,14,13050,0.16814030
baseline,15,14,13260,0.16814030
baseline,15,14,13470,0.16814030
baseline,15,14,13680,0.16814030
baseline,15,14,13890,0.16814030
baseline,15,14,14100,0.16814030
baseline,15,14,14310,0.16814030
baseline,15,14,14520,0.16814030
baseline,15,14,14730,0.16814030
baseline,15,14,14940,0.16814030
baseline,15,14,15150,0.16814030
baseline,15,14,15360,0.16814030
baseline,15,14,15570,0.16814030
baseline,15,14,15780,0.16814030
baseline,15,14,15990,0.16814030
baseline,15,14,16200,0.16814030
baseline,15,14,16410,0.16814030
baseline,15,14,16620,0.16814030
baseline,15,14,16830,0.16814030
baseline,15,14,17040,0.16814030
baseline,15,14,17250,0.16814030
baseline,15,14,17460,0.16814030
baseline,15,14,17670,0.16814030
baseline,15,14,17880,0.16814030
baseline,15,14,18090,0.16814030
baseline,15,14,18300,0.16814030
baseline,15,14,18510,0.16814030
baseline,15,14,18720,0.16814030
baseline,15,14,18930,0.16814030
baseline,15,14,19140,0.16814030
baseline,15,14,19350,0.16814030
baseline,15,14,19560,0.16814030
baseline,15,14,19770,0.16814030
baseline,15,14,19980,0.16814030
baseline,15,14,20190,0.16814030
baseline,15,14,20400,0.16814030
baseline,15,14,20610,0.16814030
baseline,15,14,20820,0.16814030
baseline,15,14,21030,0.16814030
baseline,15,14,21240,0.16814030
baseline,15,14,21450,0.16814030
baseline,15,14,21660,0.16814030
baseline,15,14,21870,0.16814030
baseline,15,14,22080,0.16814030
baseline,15,14,22290,0.16814030
baseline,15,14,22500,0.16814030
baseline,15,14,22710,0.16814030
baseline,15,14,22920,0.16814030
baseline,15,14,23130,0.16814030
baseline,15,14,23340,0.16814030
baseline,15,14,23550,0.16814030
baseline,15,14,23760,0.16814030
baseline,15,14,23970,0.16814030
baseline,15,14,24180,0.16814030
baseline,15,14,24390,0.16814030
baseline,15,14,24600,0.16814030
baseline,15,14,24810,0.16814030
baseline,15,14,25020,0.16814030
baseline,15,14,25230,0.16814030
baseline,15,14,25440,0.16814030
baseline,15,14,25650,0.16814030
baseline,15,14,25860,0.16814030
baseline,15,14,26070,0.16814030
baseline,15,14,26280,0.16814030
